document	label
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
친구나 선후배 사이에서 유명인이 되거나, 지도력을 발휘하는 기회가 찾아 온다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
소망하는 바를 이루면서, 발전하는 자신의 장래를 표현하고 있다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
무언가 자신을 압박하고 있는 것을 털어 버리고, 자유롭게 되고 싶다는 마음의 표현이다.	0
자신이 그와 같이 되고 싶다는 마음이거나, 일상생활에 권태나 나태를 느끼고 있다.	0
어려운 난제가 해결되면서, 생활이 발전한다는 징조를 나타낸다.	0
평소에 사모하는 사람이거나, 자신이 열렬한 팬임을 암시하고 있다.	0
생활이 매우 순조로우면서, 활발하게 전개된다는 암시이다.	0
특히 학생이면 공부보다는 인기인에게 관심을 가지고 있다는 마음을 무의식 중에 표시하고 있다.	0
자신의 욕망이 채워지지 않았다는 것을 나타낸다.	0
장래에 도움이 될 소중한 경험을 하게 된다.	0
성급하게 움직이면 실망할 일이 생길 것이다.	0
일반적으로 예기치 않은 일이 발생하여 실망할 것입니다.	0
더할 나위 없는 기쁨을 상징한다.	0
가장 중요한 소원이 이루어질 것이다.	0
실패를 암시하지만 새로운 일을 시작하게 된다.	0
새로운 아이디어를 잘 갈무리하도록 해야 하며, 특히 이번 아이템으로 인하여 성공할 가능성이 매우 크다.	0
친구들과 함께 적성에 맞지 않는 일을 하고 있다.	0
온화하고 행복한 미래를 암시한다.	0
파트너와 문제가 곧 해결될 것이다.	0
고민에서 벗어나 인생에서 새로운 출발을 하게 된다.	0
가까운 시일 안에 좋은 소식을 듣는다.	0
지나치게 일에 열성적이므로 휴식을 가져야 한다.	0
결혼을 암시한다.	0
출산이나 약혼, 결혼 소식이 들려 온다.	0
행운이 찾아올 것이다.	0
스트레스가 많이 쌓여 있다.	0
뭔가 희생을 강요 당하게 된다.	0
남들에게 욕을 얻어 먹을 수 있다.	0
싸웠던 사람과 화해하게 된다.	0
생활의 여러 방면에서 악운을 초래하며, 예를 들면 재산이나 물건을 잃어버리거나 화재를 당하는 등의 암흑의 시기가 찾아 온다.	0
예상외의 상속을 의미한다.	0
다른 사람의 말에 흔들리지 말라는 경고이다.	0
건강 및 상속과 연관성이 크다.	0
지금 계획하는 일은 별로 마음에 들지 않지만, 결혼이나 출산 등은 기쁜 소식이 들려 온다.	0
곧 결혼 하든가 부동산을 사게 된다.	0
생활에 변동수가 찾아 오지만, 단 장식을 한 관이라면 파트너의 죽음을 암시한다.	0
결혼이나 약혼 소식이 있다.	0
결혼이나 약혼 소식이 있다.	0
행복과 부를 상징한다.	0
몇 번의 난관이 있을 것이다.	0
약간 신경과민 상태라는 뜻이다.	0
일반적으로 행복을 암시한다.	0
곧 명예스러운 지위를 얻게 된다.	0
라이벌과의 경쟁을 피하도록 하라는 암시이다.	0
환경을 바꾸던가, 마음을 안정시킬 필요가 있다.	0
지금까지 침울했던 나날이 끝나고, 새로운 생활을 향해 출발할 기회가 왔다는 뜻이다.	0
일반적으로 위험을 의미한다.	0
달콤한 유혹이 있을 징조이지만 거절해야 한다.	0
현재 나쁜 일이 일어나고 있다.	0
피곤하고 말썽 많은 나날이 계속된다.	0
대체적으로 뜻하지 않은 변화를 암시하며, 처음에는 이해하기 어렵지만 결국은 납득할 수 있는 변화이다.	0
옛 애인과 다시 만나거나, 옛 친구와 새로운 우정을 다지게 된다.	0
애정 면에서 위기를 직면하게 되며, 사업에서도 라이벌이 나타날 것이다.	0
기대도 하지 않았던 일이 멋지게 성사될 것이다.	0
사회생활이 향상될 것이지만, 애정은 불길하다.	0
일반적으로 의기소침해 있다거나, 비관적인 생각이 들어 다른 사람과 교제가 이루어지지 않는다.	0
최근에 매우 실망한 일이 있지만, 스스로의 능력으로 뛰어넘을 수 있는 장벽이다.	0
좌절과 경제난을 의미한다.	0
현재 자기 자신을 속이고 있으므로 솔직하게 행동하라는 교훈이다.	0
자신의 건강을 암시한다.	0
애인이 평소와는 다른 모습을 보여 주지만, 그것이 원인이 되어 말다툼을 한다.	0
애정과 사업에서 모두 향상될 징조이다.	0
대체적으로 좋은 소식이 있을 것이다.	0
건강진단을 받아 보는 것이 좋다.	0
매사에 번영이 함께 한다.	0
문제를 일으킬 위험이 있으니, 충동을 억제하라는 경고이다.	0
가정내의 사소한 분쟁을 암시한다.	0
만족스러운 성생활을 하고 있다.	0
만족스러운 성생활을 보내고 있다는 증거이다.	0
지나친 섹스, 혹은 상대를 함부로 다루고 있음을 의미한다.	0
성생활이 만족스럽지 않다는 의미이며, 혹시 그것 때문에 고민하고 있다면 절제가 필요 하다.	0
두 사람의 관계가 진실된 것이라는 증거이다.	0
앞으로도 행복한 생활을 하게 된다는 뜻이다.	0
어렵게 생각한 일이 쉽게 풀리게 된다.	0
몸이 안 좋다는 증거이다.	0
누가 어떤 식으로 접근하든 유혹에 넘어가서는 안 된다는 뜻으로, 그렇지 않으면 평생 후회한다.	0
새로운 환경에 쉽게 적응할 것이다.	0
충족감과 성공을 암시하지만, 꿈속에서 조금이라도 불쾌한 기분이 들었다면 자신의 문제를 억제함을 암시한다.	0
가정에 문제가 발생할 가능성이 높다.	0
현재의 모든 일을 기분 내키는 대로 행동하지 마라는 경고이다.	0
경솔한 행동 때문에, 평판이 떨어질 조짐이 보인다.	0
흔치 않은 일이지만, 마음 속에 감정적인 문제를 안고 있다는 증거이다.	0
어려운 난관을 돌파할 능력이 생긴다.	0
자신이 하려는 일로 인해, 나중에 후회하게 될 가능성이 크게 있다.	0
혼자서 고민하지 말고, 누군가에게 털어 놓으면 틀림없이 도움이 될 것이다.	0
문제를 극복할 수 있으나, 그 위기를 모면했다면 건강을 조심해야 한다.	0
가정 내에서 큰 분쟁이 발생할 징조이다.	0
금전적으로 난관에 부딪힐 수 있다.	0
현재 극도의 긴장을 느끼고 있거나, 지나친 낭비 때문에 뒷일을 걱정하고 있다.	0
이제 고민은 그만해도 된다는 메시지로, 일이 나쁜 방향으로 흐르지는 않으니 지금의 계획을 변경 말아야 한다.	0
파트너와 관계가 더욱 굳게 다져질 것이다.	0
감정적인 문제를 안고 있거나, 실질적으로 애인에게 실연이나 배신을 당하는 경우도 있다.	0
직장을 옮기거나 이사를 하는 것과 같은, 일대 전환기를 맞이 하면서, 안정된 생활로 들어갈 수 있다는 신호이다.	0
누군가와 심각한 언쟁을 할 징조이며, 싸움에서 이기면 연애 운이 상승하고 지면 다른 사람의 꾀에 빠진다.	0
싸움을 했던 친구와 화해한다.	0
쓸데없는 소문을 내지 말도록 주의해야 한다.	0
좋은 소식이 들어올 징조이다.	0
돈이 들어올 징조이지만, 그와 동시에 당신의 평판이 나빠질 위험이 있으니 신중하게 행동할 필요가 있다.	0
어떤 일에서 자신을 속이고 있다.	0
자기 자신의 변호가 필요할 정도로 평판이 떨어졌다는 뜻이다.	0
만사가 양호할 징조로, 실제로는 믿을 수 있는 사람이라는 뜻이다.	0
유혹의 손길이 뻗쳐 올지도 모르니, 유혹에 넘어가지 않도록 조심해야 한다.	0
소중한 친구를 잃을 위험성이 있다.	0
현재 진행하고 있는 일이나, 기분을 바꾸고 싶어한다는 뜻이다.	0
악착같은 사람을 주의해야 하며, 비난 받은 후 자기가 그 앙갚음을 했다면 문제를 해결할 수 있다.	0
개인적인 인간 관계에서 문제가 발생한다.	0
생각지도 않은 소식이 전해 온다.	0
사업 면에서의 나쁜 운을 암시한다.	0
누군가가 당신을 이용하려고 한다.	0
편안한 애정생활을 의미한다.	0
일상이 좋게 풀린다는 길한 징조이다.	0
애정문제에서 길운을 뜻한다.	0
