document	label
친구가 약속 장소로 나오지 않아 바람맞는 꿈	0
먼 곳에서 손님이 찾아온 꿈	0
자리에 앉아 찾아온 손님과 심각한 이야기를 주고 받는 꿈	0
반갑지 않은 사람이 자기 집을 찾아온 꿈	0
임금이 의관을 단정치 못하게 입은 꿈	0
국회의원이 달고 있던 금뺏지가 떨어지는 꿈	0
국회의원에 출마한 후보가 연설중 쓰러지는 꿈	0
검사에게 심문을 당하는 꿈 준엄한 논고를 한 꿈	0
거울 속에서 돼지들이 튀어나오는 꿈	1
많은 사람들이 붉은 옷을 입고 있는 꿈	0
죽은 돼지를 걸머지고 오는 꿈	0
식탁보를 보는 꿈	1
상사화가 수풀 속에 홀로 외롭게 피어 있는 꿈	1
바다에서 해일이 일어나는 것을 임산부가 보는 꿈	1
말을 타고 대궐로 날아 들어가는 꿈	1
하늘나라에 올라가 꽃이 만발하게 피어 있는 것을 보는 꿈	0
자신이 절이나 사당, 교회 등을 짓는 꿈	1
마당에서 사람들이 웅성거리고 혼인이나 초상으로 상여나 영구차가 놓여져 있는 꿈	1
바위, 돌에 관한 꿈	1
밤꽃이 활짝 피어 꽃동산을 이룬 꿈	1
반딧불이 꺼지는 꿈	0
여성이 지도를 보는 꿈	1
누런 사슴이 안방으로 뛰어 들어 잡는 꿈	1
응접실에 국화가 산뜻하게 피어 있는 꿈	1
왕이나 통치자 및 고위 관리가 친히 자신에게 앉을 자리를 권하는 꿈	1
집터나 돌무덤에서 오래된 엽전을 발견하는 꿈	1
떡을 여러 사람들에게 나누어 준 꿈	1
수정팔찌를 손목에 차고 있는 꿈	1
가랑잎, 솔잎 등이 바람에 날려와 자신의 집앞 마당에 잔뜩 싸이는 꿈	1
사나운 짐승 앞에서 꼼짝도 못하는 꿈	0
관복을 얻어 입든지 새로 구입해 들여오는 꿈	1
창고 안을 들여다보는 꿈	1
순풍을 안고 숨을 쉬는 꿈	1
혼자 전철을 타고 한없이 떠나가는 꿈	0
빨간색 옷을 입고 집안으로 들어가는 꿈	0
가위로 길다란 삼베나 비단의 중간을 찢어 가르는 꿈	0
예쁜 공작새가 집안으로 들어오는 꿈	1
눈썹이 짧고 거칠게 난 꿈	0
담배잎을 보거나 담배를 습득하는 꿈	1
소금을 조금 얻어 오거나 사 오는 꿈	0
얼굴을 씻고 닦는 꿈	1
허리띠를 풀어 늦추는 꿈	1
바늘을 많이 얻는 꿈	1
비구니나 수녀와 부부가 되거나 성교를 하는 꿈	1
옷의 일부만 벗거나 헤쳐져서 몸의 일부를 드러내는 꿈	0
오래된 문헌이나 자료를 수집하는 꿈	1
닭이 헛간이나 창고 또는 큰 나뭇가지의 높다란 곳에 둥지를 틀고 앉아 있는 꿈	1
입이 없는 인형이나 벙어리를 보는 꿈	0
군인이 특수훈련과 제식훈련에서 훌륭한 묘기를 부리는 꿈	1
지팡이로 상대방을 때리는 꿈	0
개찰구에서 차표가 없어 애쓰는 꿈	1
어린 아이가 아주 조그맣게 몸이 줄어드는 꿈	0
자신의 머리가 짐승의 머리로 변한 꿈	1
남녀가 같이 코끼리를 타고 있는 꿈	1
신령이나 보살, 성현으로부터 침이나 주사를 맞거나 약물을 받아 먹는 꿈	1
전쟁이 났다고 군대가 이동하는 것을 보는 꿈	1
자기 자신 외에 또 다른 사람이 굴건을 쓰고 있는 것을 보는 꿈	0
가슴이 갑자기 미어지는 꿈	0
계곡에서 빨간 나비가 날아다니는 것을 본 꿈	1
나비나 잠자리가 알을 까는 것을 본 꿈	1
바위 위에 매미가 앉아 있었던 꿈	1
솦 속에서 매미 울음소리가 은은하게 들려온 꿈	1
매미의 낭랑한 울음소리로 인해 문풍지가 떨렸던 꿈	1
담장 너머에서 매미의 울음소리가 들려 온 꿈	1
나무 위에 매미가 앉아 있었던 꿈	1
매미의 울음소리가 메아리로 들어온 꿈	1
집안에 매미의 울음소리가 유난히 맑게 들린 꿈	1
동네의 정자나무 위에서 매미 울음소리를 들었던 꿈	1
유충으로 있던 매미가 껍질을 벗고 나오는 꿈	1
바퀴벌레를 잡아서 자루 속에 넣은 꿈	1
바퀴벌레가 종아리를 물고 피가 난 꿈	1
입 속에서 벌레가 나오는 꿈	1
길을 잃고 헤매는데 반딧불이 나타나서 길을 밝혀 준 꿈	1
반딧불이 손 끝에 붙어서 반짝반짝 빛을 발한 꿈	1
반딧불이 달로 변한 꿈	1
반딧불이 자신의 어깨에 붙어서 반짝반짝 빛을 발한 꿈	1
반딧불이 자신의 모자에 붙어서 반짝반짝 빛을 발한 꿈	1
손으로 반딧불을 잡은 꿈	1
나비나 벌이 꽃에 앉아 있는 것을 본 꿈	1
하늘에서 벌떼가 떼지어 날아다니는 꿈	1
벌통에 꿀이 많이 들어있는 것을 본 꿈	1
큰 말벌을 손으로 잡은 꿈	1
벌떼가 공중에서 난무하는 꿈	1
벌떼가 나무에 매달려 있거나 벌집을 드나드는 꿈	1
부엌에서 송충이가 자기를 따라다닌 꿈	1
지렁이 몸이 끊어지는 꿈	1
고추잠자리가 태양을 향해 힘차게 날아올라간 꿈	1
고추잠자리가 방안으로 날아 들어온 꿈	1
꽃밭에 앉은 잠자리가 꽃술을 물고 있었던 꿈	1
바위 위에 앉아 있는 말잠자리를 잡은 꿈	1
남의 누에고치를 훔쳐온 꿈	1
여기저기 땅에 떨어진 누에고치들을 그릇에 주워 담은 꿈	1
번데기가 돼지로 변한 꿈	1
누에고치에서 실을 뽑은 꿈	1
파리떼가 길거리를 날아다니는 꿈	1
개미가 파리를 나르고 있는 것을 본 꿈	1
선인장꽃 속에서 붉은 피가 솟구친 꿈	1
선인장꽃 속에서 하얀 진주가 반짝거린 꿈	1
숲 속에 선인장꽃이 피어 있는 꿈	1
깊은 동굴 속에서 선인장꽃이 아름답게 피어 있었던 꿈	1
집안의 화분에 양귀비꽃이 곱게 피어 있었던 꿈	1
높은 산봉우리에 선인장꽃이 활짝 피어 있는 꿈	1
양귀비꽃을 가슴에 한 아름 안고 하늘로 훨훨 날아올랐던 꿈	1
책꽃이 위에 우아한 안개꽃이 꽃혀 있었던 꿈	1
모르는 사람에게 안개꽃 한 다발을 선물로 안겨준 꿈	1
네온사인의 찬란한 불빛 아래에 안개꽃이 활짝 핀 꿈	1
음식물이 담겨 있는 그릇 속에 안개꽃이 피어 있는 꿈	1
양쪽 길로 안개꽃이 우아하게 피어 있는 꿈	1
욕심이 생기는 꿈	0
지갑이 비어 있는 꿈	1
지하실에 관한 꿈	1
치타를 타고 높은 산으로 올라가는 꿈	1
극락에서 연꽃을 가져오는 꿈	1
송장을 자신의 집 가까이에 묻는 꿈	1
상대방을 돌로 때린 꿈	1
다리 위에서 내려다 본 물이 흐려 있는 꿈	0
바위틈에서 잡은 물고기가 두 토막이 나는 꿈	0
물고기를 잡든지 회를 쳐서 먹는 꿈	1
물오징어로 요리를 만드는 꿈	1
램프를 밝게 고치거나 깨끗이 청소하는 꿈	1
자신의 소지품을 여러 사람들에게 공개한 꿈	0
백발 노인으로부터 붉은 산호반지를 받는 꿈	1
부부나 애인의 사진을 찢는 꿈	0
내의에 관한 꿈	1
산과 땅이 갈라져 두 개의 산이 되거나 어떤 상징적인 물체가 갈라지는 꿈	0
치아에 관한 꿈	1
차를 몰고 가다가 막다른 골목으로 들어서는 꿈	0
강물 속에 밝은 달이 떠오르는 꿈	1
막다른 골목에서 큰 길로 걸어나오는 꿈	1
어떤 사람에게 꾸지람을 듣고 행동을 바꾼 듯이 거짓 흉내를 내는 꿈	1
붉은 색이 도는 가지를 보는 꿈	1
손을 맞잡고 걸어가는 꿈	1
비가 새서 흐르는 것을 그릇에 받아 담는 꿈	0
치마 속으로 누런 구렁이가 들어오는 꿈	1
여성의 성기에 관한 꿈	1
강물 밑으로 굴이 뚫려 지하철과 자동차가 다니는 꿈	1
조상의 누군가가 자신의 몸이나 머리를 쓰다듬거나 불쌍하다고 우는 꿈	0
끝없는 사막을 낙타를 타고 가는 꿈	0
하늘에 떠 있는 해가 갑자기 떨어지거나 사라져 버리는 꿈	0
용이 불꽃을 토하며 태양 속으로 빨려 들어가는 꿈	1
한복 차림의 여인들이 손과 손을 잡고 원을 그리며 강강술래를 부르는 꿈	1
문을 여는 꿈	1
책상 위에 비취 알이 수북하게 쌓여 있는 꿈이나 이와 비슷한 꿈	1
남녀가 서서 성교하는 꿈	1
황금색 용무늬로 된 관복을 입는 꿈이나 이와 비슷한 꿈	1
눈이 아픈 꿈	0
파도가 거세게 몰아치는 꿈	1
가족 중의 한 사람이 돼지떼를 몰고 들어오는 꿈	1
맑은 폭포수가 떨어져 큰 바다가 되는 꿈	1
즐겁고 황홀한 꿈	0
호랑이 털옷을 입고 있는 꿈	1
머리기름을 발라 머리에 윤기가 나는 꿈	1
사랑하는 애인을 만나는 꿈	1
신선이나 천사가 나타나 어디론가 자신을 인도하여 데리고 가는 꿈	1
과일을 통째로 먹는 꿈	1
상대방이 넘겨주는 릴레이 바톤을 쥐고 힘껏 뛰어서 우승을 하게 되는 꿈	1
땅에 금줄이 선명하게 멀리 뻗어져 있는 꿈	1
비둘기에 관한 꿈	1
개가 두 발로 서서 움직이는 꿈	0
이혼수속을 마치는 꿈	0
사랑니가 솟아나는 꿈	1
수염이나 머리카락을 불에 태우거나 보기 흉하게 불에 그을리는 꿈	0
자신이 살려고 집을 새로 짓는 꿈	0
약을 먹고 머리가 시원한 꿈	1
새 신발을 잃어버리는 꿈이나 이와 비슷한 꿈	0
중병에 걸려 아픈 사람이 산속으로 소를 몰고 들어가는 것을 보는 꿈	0
상추에 진딧물이 붙어 있는 꿈	0
새 지폐가 찢어지는 꿈	0
거울을 깨끗하게 닦든지 밝은 광채를 발산하는 꿈	1
동쪽에서 발생한 사건의 꿈	1
자신이 하고 있는 행동이나 일 등에 대해서 답답한 마음이 생기는 꿈	0
양복점, 양장점에서 옷을 맞추는 꿈	1
마당에서 사슴들이 평화롭게 놀고 있는 꿈	1
차가 강물에 떠내려가 사라지는 꿈	0
그림이 찢어지는 꿈	0
씀바귀꽃 위에 앉아 있는 꿈	1
설계사를 만나 상담을 하는 꿈	1
경찰서 조사실에서 취조를 받는 꿈	0
의치에 관한 꿈	1
시장이나 길거리에서 생선을 구입했는데 생선 장수가 큰 물고기를 토막내어 주는 꿈	1
윗사람으로부터 수선화 꽃다발을 받는 꿈	1
계단이나 사다리를 밟고 계속해서 위를 향해 끝없이 올라가고 있는 꿈	0
군에서 소집이 해제되는 꿈	1
자신의 설교에 많은 사람들이 죽거나 잠드는 꿈	1
목수가 집을 수리하는 꿈	1
스키에 관한 꿈	0
상담소에서 카운셀러와 상담을 하는 꿈	1
장송곡이 장내에 울려 퍼지는 꿈	1
큰 바위에 관한 꿈	0
사복 차림으로 외출해서 부끄럽다고 여기는 꿈	1
길을 잃고 헤매는데, 갑자기 반딧불이 반짝거리는 꿈	1
철조망을 끊거나 폭발시켜 안으로 침입하는 꿈	1
친구가 얼굴이 달라지도록 짙은 화장을 한 것을 보는 꿈	0
닭고기나 쇠고기를 입에 넣고 씹어 먹는 꿈	0
흰옷을 입은 사람들이 많이 모여 있는 것을 보는 꿈	0
강을 건너지 못할 때 사람들이 부교를 놓아주는 꿈	1
방에 있던 꽃병 속의 꽃이 죄다 없어진 꿈	0
학교 정문 앞에 청신한 자수정이 산봉우리 마냥 우러러 보이는 꿈	1
자동차를 몰고 산 정상으로 올라가는 꿈	1
과일을 많이 따서 집에 가지고 오는 꿈	1
수영복을 벗고 바람을 쐬는 꿈	1
바늘귀에 실을 꿰는 꿈	1
왔던 손님이 되돌아간 꿈	0
산에서 멧돼지를 잡아 가지고 집으로 돌아오는 꿈	1
들고 있는 포도의 색깔이 점점 변해가는 꿈	0
자신의 옆을 군중이 지나가는 꿈	1
흰 빵에 관한 꿈	0
눈썹이 두둑하고 숱이 많아 보이는 꿈	1
키스를 오랫동안 하는 꿈	1
욕정을 해소시키는 꿈	1
정원에 있는 뽕나무를 톱으로 자르는 꿈	0
여러 개의 방이 있는 꿈	1
슈퍼마켓이나 구멍가게에서 물건을 사는 꿈	1
답안지 안의 글씨가 보이지 않는 꿈	0
시체를 대충 매장한 꿈	1
톱질을 하든가 칼, 도끼, 대패 등으로 자잘하게 자르고 부수는 일을 하는 꿈	0
개가 손가락을 물어 피가 나는 꿈	1
자신이 직접 제사를 지내며 축문을 읽거나 염불 등을 하는 꿈	1
오래 전의 풍경이나 궁궐과 같은 유적을 촬영하는 꿈	1
돼지새끼를 어루만진 꿈	0
돼지를 차에 한가득 실어다가 우리 안에 넣은 꿈	0
고양이가 닭장을 들여다보는 꿈	0
호주머니 속에 자라가 들어 있었던 꿈	0
낙엽을 긁어 모은 꿈	0
양귀비꽃을 한아름 안고 있었던 꿈	0
흑장미꽃이 매혹적으로 느껴진 꿈	0
활짝 핀 철쭉꽃 가지가 옆집 담장을 타고 넘어가는 꿈	0
여러 사람에게 해바라기 씨를 나눠 준 꿈	0
고추가 마당에 널려 있는 것을 본 꿈	0
자신이 구름을 타고 하늘로 올라간 꿈	0
바위가 공중을 떠다닌 꿈	0
횡단보도를 건너는 꿈	0
방 안에 버스가 들어와 있는 것을 본 꿈	0
여러 승용차 중 한대만 사람이 타고 나머지는 비어 있는 꿈	0
택시가 방안에 들어온 꿈	0
여러 사람이 흰옷을 입고 있는 꿈	0
이불을 개거나 펴는 꿈	0
라디오에서 흘러나오는 음악을 들었던 꿈	0
의사나 약사가 처방한 약을 먹은 꿈	0
누런 봉투의 편지를 받은 꿈	0
자기 집의 화장실에서 누군가가 대변을 쳐 간 꿈	0
옷에 소변이 묻은 꿈	0
하늘에서 우뢰 소리가 들리는 꿈	0
화롯가 주위에 여러 명이 빙 둘러 앉아 있는 꿈	0
맑은 하늘에서 별빛이나 달빛이 환하게 비치는 꿈	0
돌이 물 속으로 자취를 감춘 꿈	0
바다에 있는 깊은 산 속으로 들어간 꿈	0
마른 개천에 물고기가 바글거린 꿈	0
자신이 수녀원에 들어간 꿈	0
죽은 사람의 몸에서 총검을 빼앗은 꿈	0
관 속에서 사람이 나오는 꿈	0
제사를 지내다가 자기가 퇴주를 한 꿈	0
누군가의 공격으로 두려움에 떠는 꿈	0
바닷가에서 엄청나게 큰 문어를 잡은 꿈	1
적은 양의 조개껍질이 수백 배의 자갈더미로 변한 꿈	1
조기가 떼를 지어 바닷가로 몰려오는 것을 본 꿈	1
장롱 속에서 구더기가 무더기로 쏟아져 나온 꿈	1
논밭 여기저기에 많은 누에고치가 널려 있었던 꿈	1
수도꼭지에서 떨어지는 물방울로 샤워를 한 꿈	1
아기가 벌거벗고 있는 꿈	0
눈이 쌓이는 대로 쓸어 내거나 눈이 쌓이지 않게 물건으로 막는 꿈	0
색깔 있는 전기석으로 만든 장식품이 화려하게 보이는 꿈	1
나쁜일을 저지르다 깜짝 놀라는 꿈	0
알몸으로 맑은 냇가를 뛰어 다니는 꿈	1
방이 길거나 넓은 꿈	1
노란 저고리에 색동 노리개를 달고 허리춤을 잡고 흔들어대는 꿈이나 비슷한 꿈	1
매가 나무 위에 앉아 눈알을 두리번거리는 꿈	1
자신이 흰점을 쥐고 상대방의 흑점을 하나하나 따내는 꿈	1
한나절쯤 그늘진 연못가에 기린이 풀을 뜯어 먹는 꿈	1
구멍 속에서 머리를 내밀고 내다보는 쥐가 인상적인 꿈	1
헝클어진 실타래를 풀어서 정돈하는 꿈	0
동쪽 하늘을 향하여 해돋이를 바라보는 꿈	1
애무 형식의 키스에 관한 꿈	0
예쁜 꽃게에게 발을 물려 안 떨어지는 꿈	1
계절에 맞지 않는 옷을 입고 있는 꿈	0
계단을 오르거나 처음에 고통스럽다가 올라 갈수록 편해지는 꿈	1
맑은 물에서 맨손으로 연어를 잡는 꿈	1
죽은 남편이나 아내에 관한 꿈	1
빈 집에서 사람이 나오는 꿈	0
건재상에 건축 자재가 가득 쌓여 있는 꿈	1
국상을 지내는 것을 보게 되는 꿈	1
거북이가 하수구에서 쏟아져 나오는 꿈	1
장애물 달리기를 하는 꿈	1
앵두꽃을 품속에 안고 있는 꿈	1
모자를 벗어서 과일, 돈, 금, 은, 보석, 기타의 물건을 담는 꿈	1
술집, 여관 등 요식업소에 출입하는 꿈	0
길을 가다가 호랑이 꼬리를 밟는 꿈	0
방안에서 큰 돼지와 싸우다 그놈의 목을 누르고 있는 꿈	1
자신과 관계되는 일이 생겨서 상대방이 크게 화를 내는 꿈	0
교회에서 종을 치는 꿈	1
구관조가 변하여 봉황새가 되는 꿈	1
하얀 매화 꽃이 만발한 사이로 지나가는 꿈	0
바다 밑으로 터널이 뚫려 보이는 꿈	1
손목에 금팔찌를 차는 꿈	1
어금니가 빠졌는데 피가 나지 않는 꿈	0
누런 황룡이 깊은 산 계곡에서 하늘로 올라가는 꿈	1
가죽으로 만든 옷을 구입하는 꿈	0
맑은 물에서 헤엄을 치는 꿈	1
병풍을 둘러치는 꿈	1
볼링이나 당구를 치는 꿈	0
하얀 옥 항아리 속에 세 개의 진주 알이 알알마다 용이 되어 하늘로 오르는 꿈	1
송장에 피가 묻어 있는 꿈	1
낡고 허술한 지붕이나 쓰러져 황폐해진 지붕을 보는 꿈	0
팔, 다리가 쑤시고 아픈 꿈	0
송장을 맑은 물에 깨끗이 씻는 꿈	1
멋지게 파이프를 물고 담배 연기를 아련히 뿜어내는 꿈	1
비행기에서 폭탄을 투하하거나 기관총을 쏘는 것을 보는 꿈	1
세 그루의 감나무에서 감이 떨어진 것을 주워 모으는 꿈	1
핸드백을 사서 가지거나 얻어 가지는 꿈	0
원숭이의 귀가 가위에 잘려 떨어져 나간 꿈	1
살얼음이 언 강을 무사히 건너가는 꿈	1
머리에 쓴 화관이 땅에 떨어지는 꿈	0
경찰이나 부친에게 심문을 당하는데, 다행히 변명이 잘 통해서 안심하는 꿈	0
큰 경기장이 황량하게 텅 비어 있는 꿈	0
차를 몰고 가는데 갑자기 브레이크가 고장나는 꿈	0
자신이 나쁜 일을 저지르려고 노력하는 꿈	1
남이 집에 들어오는 꿈	1
술집에 가는 꿈	0
관청의 현관 앞에 서는 꿈	1
예쁜 꽃봉오리를 꺾어 가지고 집으로 돌아오는 꿈	1
샘물 소리가 냇가를 타고 조용히 들리는 꿈	1
사회단체나 조직에서 상하간에 우애와 사랑을 느끼는 꿈	1
길이 보이는 꿈	0
여행 중에 큰 거북이를 만나는 꿈	1
산속에서 너구리를 붙잡거나 털을 얻게 되는 꿈	1
빙과류나 얼음물을 먹는 꿈	0
산토끼를 따라가는 꿈	1
오줌 빛깔이 맑게 보이는 꿈	1
자신의 몸이 차에 부딪치는 꿈	1
철학관에 들어가 상담을 하는 꿈, 혹은 이와 비슷한 꿈	1
장군하고 악수를 하는 꿈	1
바다에 있는 높은 산속으로 들어가는 꿈	0
언덕길을 뛰어 오르는 꿈	1
어디선가 바람을 타고 슬픈 노래 소리가 들리는 꿈	0
여자가 남자를 강간하는 꿈	0
지팡이나 안경이 부러지거나 망가지는 꿈	0
새, 강아지 등의 귀여운 동물을 손으로 들거나 가까이 가서 쓰다듬는 꿈	0
뱀가죽으로 만든 방석 위에 앉아 있는 꿈	0
시커먼 구름이 땅으로 떨어져 내리는 꿈	0
전쟁 또는 불이 나서 사람들이 비명을 지르는 꿈	1
상대방과의 연령 차이를 느끼는 꿈	1
여성과 만족한 성교를 한 선장의 꿈	1
루비 목걸이를 목에 걸고 가슴을 쭉 펴는 꿈	1
앵무새가 사람들이 많이 모인 곳에 나타나 말을 흉내내는 꿈	1
남자가 여자에게 강간을 당하는 꿈	1
땅이 높고 낮고 하여 울퉁불퉁한 꿈	0
해변을 걸어가고 있는 꿈	1
사막 중간에서 길을 찾아 헤매는 꿈	0
해가 지붕위에 떨어져 구르는 것을 본 꿈	1
지도자와 국빈과 함께 포옹하는 꿈	1
단체로 편을 갈라 굵은 밧줄을 자기 편 쪽으로 잡아당기는 꿈	0
누런 비단옷을 입는 꿈	1
램프, 초롱불, 등대에 관한 꿈	1
지도에 관한 꿈	1
신선에 관한 꿈	1
깊은 바다속으로 동굴이 보이는 꿈	1
금 싸라기가 땅에 즐비하게 깔려 있는 꿈	1
목을 옭아맨 오랏줄이 염주나 묵주로 변해 빛이 반짝거리는 꿈	1
투옥되어 있는 죄수가 출옥하는 꿈	0
누에껍질 속에서 진주 알이 나오는 꿈	1
고전무용을 관람하는 꿈	1
차를 타지 않고 바라만 보는 꿈	1
내기 장기나 바둑을 두는 꿈	0
눈을 감고 조용히 죽는 꿈	1
암탉이 알을 품고 있는 꿈	1
애국가를 부르는 꿈	1
차표나 승차권, 패스 등을 구입, 사용하거나 검표를 받는 꿈	0
황금두꺼비가 집안으로 들어오는 꿈	1
참나무 장작을 많이 쌓는 꿈	1
서서 식구나 사람을 기다리는 꿈	1
황금 단추 여섯개 중 두개만 가진 꿈	1
호박 하나를 사 가지고 집으로 돌아오는 꿈	1
제삿상의 술잔을 내리고 퇴주하여 자신이 사라지는 꿈	0
무덤에 구멍이 뻥 뚫려 있는 꿈	0
자신이 신문배달부가 되어 이집 저집으로 신문을 돌리는 꿈	1
소를 끌고 다리에 가보는 꿈	1
형제 또는 친척과 성교하는 꿈	1
어떤 일에 대하여 상대방에게 사죄하여 용서를 받게 되는 꿈	1
산 모퉁이에 관한 꿈	1
자신이 왕자나 공주가 되는 꿈	1
생리통으로 인해 배가 아픈 꿈	0
날쌘 장갑차를 타고 적의 전략 요충지를 수색하여 뚫고 다니는 꿈	1
돌을 던져 큰 바위를 부셔버리는 꿈	1
술에 취해서 우물이나 구덩이에 빠지는 꿈	0
수학여행을 하는 꿈	1
양쪽 넓적 다리가 끊어져 보이는 꿈	0
자신의 혀가 갈라지는 꿈	0
사자가 큰 소리로 울부짖거나 갈기를 세우고 달려오는 꿈	1
항문이 밑으로 빠져 고통스러운 꿈	0
사랑하는 사람이 보라색 꽃무늬 옷차림으로 나타나는 꿈	1
바구니에 담긴 과일에 관한 꿈	1
백발 노인이 말을 타고 하늘 위로 날아가는 꿈	1
휴대폰으로 대화를 주고 받는 꿈	1
윗사람으로부터 바느질 상자를 받는 꿈	0
남이 제사 지내는 것을 보는 꿈	1
유채꽃이 산과 들을 곱게 물들인 꿈	1
붉은 과일에 관한 꿈	1
우물 속에서 물고기가 노닐고 있는 꿈	1
저명한 목사와 함께 걸어가는 꿈	1
코뿔소가 들판에서 풀을 뜯어 먹는 꿈	1
훌륭한 연예인을 따라가는 꿈	1
다른 사람이 주는 손수건을 받는 꿈	1
상대방에게 자신의 목덜미를 잡히는 꿈	0
오락실에서 게임을 즐기는 꿈	1
친구나 애인으로부터 예쁜 오팔 반지를 받는 꿈	1
항아리 안에 맑은 물이 찰랑거리는 꿈	1
거위가 알을 품고 있는 꿈	1
청룡이 하늘에서 내려와 방으로 들어오는 꿈	1
시라소니가 먹이를 찾아 헤매다가 호랑이를 만나 피하고 토끼와 쥐를 잡는 꿈	0
화로나 난로, 가스렌지 등을 습득하거나 구입해 들여오는 꿈	1
땅속에서 대통령 도장을 캐내는 꿈	1
어떤 대상에 불만족스러운 꿈	0
음식점의 간판을 보는 꿈	1
숫자에 관한 꿈	1
타오르는 불을 끄거나 저절로 불꽃이 꺼져버리는 꿈	0
길을 걸어가다가 지도 교수를 만나는 꿈	1
창검, 총, 방패 등의 무기가 광채를 발하는 꿈	1
자신의 몸을 감고 있는 뱀을 죽이는 꿈	0
긴 식탁에서 여러 사람들이 나란히 앉아 음식을 먹는 꿈	1
목화가 아침 한나절에 피었다가 저녁 노을에 지는 꿈	0
아카시아 꽃잎이 지는 꿈	0
가스가 폭발하는 꿈	1
자신이 공직에서 근무하는 사람이 되어 순찰을 돈 꿈	1
그릇에 빗물을 받아 놓는 꿈	1
낙타가 담벽을 쓰러뜨리는 꿈	0
옷 앞에 붙어 있는 명찰이나 뱃지가 떨어진 꿈	0
구두를 슬리퍼로 바꿔 신는 꿈	1
지갑에 지폐가 꽉 차 있는 꿈	1
큰 바위 한복판에 임금 왕(王)자가 새겨져 있는 꿈	1
접시를 깨는 꿈	0
벼락맞은 나뭇가지에 새순이 돋아나는 꿈	1
투우를 관전하는 꿈	1
물 끓는 것을 본 꿈	1
신발장 안에 신발이 몽땅 없어지는 꿈	0
등산길에 코스모스꽃이 활짝 피어 있는 꿈	1
시험을 치러 갔는데 지각을 한 꿈	0
별에게 어떤 의식을 행하는 꿈	1
검은색에 관한 꿈	1
많은 사람들이 보는 앞에 양심선언을 하는 꿈	1
자동차를 타고 모래, 자갈밭을 통과하여 고속도로에 진입하는 꿈	1
산에서 사람이 소리를 지르며 하늘로 올라가는 꿈	1
병원에서 간호사가 환자를 돌봐주는 꿈	1
노름판에서 적은 액수의 돈을 따는 꿈	0
임산부가 한 마리의 제비를 가까이 한 꿈	1
문화회관이나 예술의 전당에서 세계의 종합 예술제를 관람하는 꿈	1
침속에서 피가 섞여 나오는 꿈	0
나무 다리가 보이는 꿈	1
외출에서 돌아와 집으로 들어갔던 꿈	0
우물 속을 들여다보니 다른 사람의 얼굴이 비치는 꿈	0
새우가 바다 위로 튀어오르는 꿈	1
치즈, 소시지, 바나나 등을 먹는 꿈	1
남이 따 주는 과일을 받는 꿈	1
봉황새가 마당 정원수 위에 앉아 아름다운 소리로 우는 꿈	1
바람 소리가 들려오는 꿈	1
그네를 마음껏 높이 뛰는 꿈	1
대추에 관한 꿈	1
습득물을 감추는 꿈	0
별이 커져서 태양만큼 되는 꿈	1
산봉우리를 따 가지고 집으로 돌아온 꿈	1
숲 속에서 과일이나 버섯을 딴 꿈	1
숲 속에서 호랑이 새끼를 얻은 꿈	1
살고 있는 집의 우물물이 철철 넘쳐 흐르는 꿈	1
누군가로부터 금불상을 얻은 꿈	1
상여가 나가는데 만장이 펄럭이고 조객이 많았던 꿈	1
동생 또는위에 형제가 질병이나 뜻하지 않는 사고로 죽는 꿈	1
형제나 자매끼리 서로 때리고 싸우는 꿈	1
배우자의 머리를 빗겨주거나 감겨주는 꿈	0
남편이 전쟁터에서 고생하는 꿈	1
부부가 함께 목욕하거나 물놀이 하는 꿈	1
관속에 갓난아기의 시체가 들어 있는 꿈	1
갓난아기를 죽이는 꿈	1
자신이 아이를 낳거나, 다른사람이 아이낳는 것을 본 꿈	1
아이의 죽은 모습을 본 꿈	1
갓난아기의 똥을 손으로 주무른 꿈	1
선생님으로부터 귀중한 책을 받은 꿈	1
선생님이 칠판에 쓴 글씨가 뚜렷이 보인 꿈	1
존경하던 스승님을 꿈속에서 뵌 꿈	1
선생님의 얼굴이나 표정이 유난히 좋아 보인 꿈	1
교수님의 뒤를 따라다니는 꿈	1
애인한테서 귀금속을 받는 꿈	1
친구들과 함께 아름다운 자연을 구경한 꿈	1
사귀는 사람과 함께 팔짱을 끼고 즐겁게 걷는 꿈	1
문 밖에서 친구가 부른 꿈	1
쇠뿔에서 피가 흐르는 것을 본 꿈	1
소의 등을 타고 길을 가는 꿈	1
소가 수레를 끌고 가는 꿈	1
소를 따라 앞산이나 뒷산으로 올라간 꿈	0
황소의 뿔이 황금색으로 찬란하게 빛났던 꿈	1
뿔이 멋지고 털에 윤기가 있는 소를 본 꿈	1
소가 쟁기로 밭을 갈고 있는 것을 본 꿈	1
황소가 커다란 바위를 뿔로 들이받아서 굴렸던 꿈	1
소를 잡아 그 고기를 먹은 꿈	1
소에다 소금 두 가마를 싣고 집으로 들어온 꿈	1
소를 자신이 죽인 꿈	1
여러 사람이 소의 등을 타고 가는 꿈	1
호랑이가 몸에 감긴 구렁이를 바위에 문질러 토막을 낸 꿈	1
호랑이나 사자에게 물린 꿈	1
호랑이를 끌고다닌 꿈	1
호랑이가 팔다리를 물어뜯어서 피가 철철 흐르는 꿈	1
호랑이가 사자를 타고 달린 꿈	1
사방에서 호랑이가 개처럼 졸졸 쫓아다닌 꿈	1
