document	label
자신의 사무실에서 변호사와 이야기하는 꿈	0
자신이 변호사와 언성을 높이며 싸우고 있는 꿈	0
법관에게 절을 하는 꿈	1
의사에게 진찰을 받는 꿈	1
눈에 이상이 있어서 안과를 찾아가는 꿈	0
의사나 약사에게 약봉지나 약병을 받는 꿈	1
약사가 조제실에서 약을 조제하고 있는 것을 본 꿈	0
의사가 진단서에 병이 없다고 진단을 내리는 꿈	1
병원에 가야 하는데 병원이 모두 문을 닫아서 여러 병원 문을 두들기는 꿈	1
병원에 입원해 있는데 의사에게 약을 받아 먹는 꿈	1
전염병에 걸린 자신에게 의사가 났는다고 하면서 주는 약을 받아 먹는 꿈	0
의사에게 자신의 병세를 설명하는 꿈	1
자신의 몸에 의사가 청진기를 대고 진찰하는 꿈	1
많은 사람에게 둘러싸여 머리를 수술하는 꿈	1
환자가 옷을 벗거나 갈아입는 꿈	0
환자가 퇴원해서 집으로 돌아오는 꿈	0
환자가 자동차나 배를 타고 가는 꿈	0
자신이 환자복을 입고 우산을 쓰고 있는 꿈	0
자신이 병원에 입원해서 병문안을 받는 꿈	0
어느 누구에게 병문안 가는 꿈	1
스님이 불경을 읽고 있는 소리가 들리거나 그 모습을 보는 꿈	0
스님의 설법이나 목사의 설교를 듣고 있는 꿈	0
스님이 불경을 외우고 있는 꿈	0
스님이 자신에게 합장을 하고 말없이 멀어져 가는 꿈	0
스님에게 불교 경전을 놓고 배우고 있는 꿈	1
스님이 집으로 들어오거나 자기 집 쪽으로 걸어오는 꿈	0
스님에게 시주를 하는 꿈	1
스님이 자기집 대문 앞에서 목탁이나 꽹과리를 두드리는 소리를 듣는 꿈	1
자신이 신이나 부처,승려,신부,목사가 되어 있는 꿈	1
자기 앞에 있던 불상이 비구니로 변하는 꿈	0
자신이 성직자와 만나 뭔가를 의논하고 있는 꿈	0
늙고 초라해 보이는 수녀가 자신에게 도움을 청하는 꿈	1
노랫소리가 들리기에 찾아 보니 젊은 수녀가 노래를 부르는 꿈	1
여러 사람들과 모여 있는데 추기경이나 주교가 유독 자신을 알아보며 축복 의 말을 해 주는 꿈	1
목사님이 성경을 읽고 있는 것을 보는 꿈	0
많은 사람들이 모인 가운데 무당이 굿하는 것을 지켜 보는 꿈	1
점쟁이나 무당의 집을 찾아가 운세와 사주를 묻는 꿈	1
아파트나 빌딩의 경비원이 손전등을 들고 순찰하는 것을 보는 꿈	0
경비원이 자기 집 마당을 깨끗이 청소하는 것을 보는 꿈	1
자신이 자기 회사의 경비원이 되어 사무실 구석구석을 살피는 꿈	1
들어가야 하는 장소에 들어가려는데 경비원이 저지하여 못 들어가는 꿈	1
대궐 문을 지키고 있는 문지기에게 다가가 말을 하는 꿈	0
자기 집에 들어가려는데 모르는 사람이 문을 지키고 서 있는 꿈	0
길을 가다가 검문소에서 검문을 당하는 꿈	0
소방수를 보는 꿈	0
자기 집 안으로 목수가 들어오는 꿈	1
목수가 새로운 집을 짓는 꿈	1
자신이 건축 기사나 감독이 되어 일을 하고 있는데 사장인 듯한 사람이 와서 자신에게 격려의 말을 하는 꿈	1
자신이 석공이 되어 석상을 만드는 꿈	1
씨름선수가 되어 우승하여 천하장사가 되는 꿈	1
자신이 운동경기에 출전하여 금메달을 따고 감격의 눈물을 흘리는 꿈	1
자신이 운동선수가 되어 시합에 나갔는데 실수를 연발해 당황하는 꿈	0
육상이나 사이클선수가 되어 경기를 하는데 자신이 선두에서 많은 사람들의 추격을 받는 꿈	0
마라톤 선수가 된 자신이 우승하여 월계관을 쓰는 꿈	1
자신이 배구선수가 되어 공을 상대편으로 넘기는 꿈	1
관람석에 있는데 무대 위의 연예인이 특별히 자신에게 아는 체하며 말을 걸어서 주위 사람들이 모두 자신에게 주목했던 꿈	1
자신이 연예인의 연인이 되어 키스를 하거나 애무를 하는 꿈	0
유명한 탤런트와 함께 가는 꿈	1
배우가 무대에서 나체로 춤추는 것을 바라보는 꿈	0
배우가 무대에서 웃는 꿈	0
자신이 인기 절정의 유명인사가 되어 팬들의 환호를 받거나 인터뷰에 응하느라 바쁜 꿈	0
관음보살이 자신에게 미소를 지어서 자세히 보니 아는 여성이라서 놀란 꿈	1
길을 잃어 헤메고 있는데 아름다운 선녀나 신령을 만난 꿈	1
길을 잃고 헤메고 있을 때 천사가 나타나 길을 안내해 주는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재가 자기를 부르는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재가 자기에게 어떤 지시나 명령을 내리는 꿈	1
하늘 나라에 가서 옥황상제를 만나거나 신분이 높은듯한 무사 차림의 사람들과 이야기를 하는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재와 이야기를 나누는 꿈	1
산길을 걷다가 소리가 들리기에 가보니 백발의 신선과 아름다운 선녀가 함께 이야기를 나누고 있는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재로부터 꾸중을 듣는 꿈	0
하느님, 부처님, 신령님 등 신적인 존재가 불호령하며 자신을 때리는 꿈	0
하느님, 부처님, 신령님 등 신적인 존재가 온화한 얼굴로 자신에게 미소를 짓고 있거나 고개를 끄덕이는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재가 자신에게 손을 내미는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재, 또는 불상이 자기 집으로 들어 오는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재가 자기 집에 있던 물건을 가지고 나가는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재에게 신발을 받아서 신는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재로부터 약이나 약초 등을 받는 꿈	1
하느님, 부처님, 신령님 등 신적인 존재가 나타나서 배가 고프다고 음식을 달라고 하는 꿈	1
여러 천사들이 자신을 둘러싸고 있는 꿈	1
천사나 선녀가 하늘로 날라가는 것을 보는 꿈	1
성모마리아상을 보며 소원을 비는 꿈	1
자신이 성모 마리아나 부처를 그리는 꿈	1
천사들이 나팔을 불고 북을 치며 행진하는 것을 보는 꿈	1
천사가 와서 하느님이 부른다며 환자를 데려가는 꿈	0
천사가 와서 하느님이 부른다며 자신을 데려가는 꿈	1
괴물이 자신을 쫓아오거나 괴물에게 괴롭힘을 받는 꿈	1
젊은 여자 귀신이 산발하고 달려들어 울거나 웃는 꿈	0
죽은 부모가 꿈에 나타나 소를 끌고 산속으로 들어가는 꿈	0
죽은 부모가 잘생긴 말을 타고 집에 들어오는 꿈	1
죽은 부모가 빙그레 웃고 있는 꿈	1
죽은 조부모가 자신에게 무슨 말을 하려는 꿈	0
죽은 부모가 꿈에서 살아 있는 상황으로 자신과 같이 생활을 하는 꿈	0
죽은 조부모가 살아 있는 상황으로 자신을 데리고 나들이를 하려는 꿈	0
훌륭한 조상이 집 안으로 들어오는 꿈	1
망나니 같던 조상이 집 안으로 들어오는 꿈	0
죽은 부모, 형제, 친구 등과 같이 강을 건너는 꿈	0
죽은 할아버지가 농기구를 챙기며 농사지으러 가는 것을 보는 꿈	1
죽은 할아버지가 암소 한 마리를 몰고 와서 마당이나 외양간에 매는 꿈	1
죽은 할아버지가 손자를 어루만지는 꿈	0
죽은 애인이 문 밖에서 부르는 소리를 듣고 나갔으나 아무도 없는 꿈	1
죽은 사람이 찾아와 자기 집 현관에 서 있는 꿈	1
죽은 사람과 함께 식사를 하는 꿈	1
고인이 된 친구부모에게 절을 하는 꿈	1
자기 이마가 평소보다 넓게 보이고 번들거리며 빛이 나는 꿈	1
자기 이마가 평소보다 좁아져 있는 꿈	0
머리가 아프거나 어지러워서 이마에 손을 짚고 있는 꿈	1
이마를 다치는 꿈	0
목이 잘려서 몸통에서 떨어져 나온 머리를 보거나 만지는 꿈	1
자기 이마에 붉은 점이 박혀 있는 꿈	0
자기 머리에 뿔이 솟은 꿈	0
누구와 이야기를 하는데 갑자기 목이 잘려져서 땅바닥으로 떨어지는 꿈	1
어느 누구의 뒤통수를 보는 꿈	1
어느 누구의 머리를 잘랐더니 그 머리가 자기를 쫓아오는 꿈	1
어느 곳에서 땅을 파 보니 용의 머리가 있어서 가지고 오는 꿈	1
거울을 보니 자기 얼굴이 창백해 보이는 꿈	0
거울을 보았는데 얼굴이 부어서 속상해하거나 걱정했던 꿈	0
거울을 보는데 자기 얼굴이 검고 환자처럼 아파 보이는 꿈	0
거울을 보는데 자기 얼굴이 검고 건강해 보이는 꿈	1
사람들 앞에서 이유없이 얼굴이 빨개져서 당황했던 꿈	1
윗사람 앞에서 얼굴이 빨개지면서 말을 더듬어 당황하는 꿈	1
아는 사람을 꿈에서 보았는데 그 사람 얼굴에 흉터나 상처가 있어서 놀라며 걱정했던 꿈	0
자기 얼굴에 큰 점이나 종기가 생긴 꿈	0
자기 식구들 얼굴에 주름살이 가득했던 꿈	0
자기 얼굴에 주름살이 너무 많아서 약이나 화장품을 사러 다니는 꿈	0
얼굴에 가면을 쓰는 꿈	1
자기 얼굴에 가면이 씌워져 있어서 벗으려고 해도 벗겨지지 않아서 애를 쓰던 꿈	1
가면을 벗어 던지는 꿈	1
얼굴에 뭔가가 묻어서 씻어내는 꿈	1
자기의 얼굴을 수술하는 꿈	0
얼굴을 붕대로 감는 꿈	1
거울을 보니 눈 밑이 검게 되어 있는 꿈	0
눈썹 위에 두드러지게 점이 나 있는 꿈	0
눈썹이 거의 빠지고 조금 남아 있어서 보기 흉했던 꿈	0
눈앞이 뿌옇게 돼서 아무것도 안 보이는데 같이 있는 다른 사람은 잘 보인다고 하는 꿈	0
답답할 정도로 눈이 잘 보이지 않는 꿈	0
거울을 보니 머리카락은 까만데 눈썹만 하얗게 보이는 꿈	1
거울을 보니 자기 속눈썹이 진하고 길게 나 있는 꿈	1
거울을 보니 자기 눈이 반짝이며 빛을 발하고 있는 꿈	1
자기 사진을 보면서 눈썹이 잘 생겼다고 생각하거나 다른 사람이 자기 눈썹을 보고 잘 생겼다고 칭찬하는 꿈	1
애꾸눈과 상종하는 꿈	0
자기의 눈이 보이지 않아 절망에 빠지는 꿈	0
눈에 들어간 티를 빼내는 꿈	0
심한 감기로 코가 막혀 답답한 꿈	0
코에 이물질이 들어가서 재채기를 한 꿈	1
자기 얼굴에 코가 두개 달려 있는 꿈	0
코가 점점 늘어나서 아주 길게 늘어뜨려지는 꿈	0
코뼈가 부러지거나 코가 구부러진 꿈	0
코피가 나는 꿈	1
코 위에 점이 나는 꿈	0
자기 남편이나 애인의 코가 유난히 크게 보이는 꿈	1
자신의 코가 크게 생겨서 스스로 만족하는 꿈	1
자기 입에서 뱀이 나오는 꿈	0
입 안에 모래가 가득했던 꿈	0
큰 떡이나 빵 등을 한입에 다 넣으려고 하는데 들어가지 않아서 억지로 밀어 넣으려고 하는 꿈	0
자기 입이 엄청나게 커서 밥을 푹푹 떠서 먹었던 꿈	1
입술이 마비되거나 경련이 일었던 꿈	0
입술에 물집이 생거나 헐어 있는 꿈	0
입 안이나 혀에 털이 생겨 있는 꿈	1
아는 사람과 같이 이야기하고 있는데 그 사람이 혀를 내미는 꿈	0
주인을 모르는 혀가 자기 손바닥에 놓여 있는 꿈	0
괴한들이 자기 혀를 빼내어 자르려고 하는 꿈	0
타인과 이야기를 하고 있다가 그 사람이 혀가 자기 몸을 휘감아 버리는 꿈	0
자기 혀가 반쪽으로 갈라지는 꿈	0
어떤 사람과 이야기를 하는데 그 사람의 혀가 두 개였던 꿈	0
입안에서 벌레가 나와 뱉어 버리는 꿈	1
이가 흔들려서 뽑았는데 피도 나지 않고 아무 흔적이 없어서 이상했던 꿈	0
밥을 먹다가 저절로 이가 빠져 자기도 모르게 밥과 함께 삼켜 버린 꿈	0
남편과 함께 얘기를 하다가 윗니가 빠져서 놀라는 꿈	0
어금니가 쑤시거나 썩어 있었거나 빠질 것처럼 흔들렸던 꿈	0
이가 흔들려서 손가락으로 눌렀더니 다시 제자리에 단단히 박히는 꿈	1
앓던 이가 빠진 꿈	0
아이에게 이가 새로 나는 것을 보는 꿈	1
잇몸이 간지러워 만져 보니 새 이가 솟아나와 있는 꿈	1
자신이 틀니를 끼고 있는데 잘 맞지 않아서 불편한 꿈	0
거울을 보는데 자기 치아가 하얗게 반짝이는 꿈	1
거울을 보니 자기 이가 보기 흉하게 엉망인 꿈	0
입을 벌리고 거울을 보니 시커멓게 썩은 이가 있는 꿈	0
거울을 보니 자기 이가 몽땅 빠지고 잇몸만 있는 꿈	0
이가 빠진 자리에서 피가 나는 꿈	0
이빨이 빠지지는 않고 흔들리는 꿈	0
자신이 상대방의 귀를 잘못 쳐서 귀가 떨어져 나가는 꿈	0
귀에 이상이 생겨 사람들의 말이 웅웅거리기만 할 뿐 잘 들리지 않는 꿈	0
귀가 아파서 계속 신경이 쓰이는 꿈	0
귀를 다쳐서 귀에서 피가 나는 꿈	0
귀를 씻거나 귀를 후비는 꿈	1
귓속에 쌀이 가득 차 있는 꿈	1
자기 귀가 여러 개였던 꿈	1
자기 귀 대신 짐승의 귀가 붙어 있는 꿈	0
선물을 받아서 포장을 뜯었더니 그 안에 사람의 귀가 있는 꿈	1
상대방의 귀가 당나귀 귀처럼 크고 아름다워 보이는 꿈	1
귓속에 긴 털이 난 꿈	1
평소 잘 알던 이성이 유난히 귀가 두드러져 보인 꿈	1
평소 잘 알던 이성의 귀에 바짝 붙어서 귓속말을 하는 꿈	1
목 매달고 죽은 사람을 보는 꿈	1
자신의 목이 뚝 잘리는 꿈	1
모르고 있다가 자신의 목이 잘려져 나가고 없는 것을 알게 된 꿈	1
목이 대단히 굵어져 있는 꿈	1
목이 몹시 가늘어진 꿈	0
목에 때가 있어 씻어내는 꿈	1
타인이 자신의 목을 송곳으로 찌르는 꿈	0
자신이 백발의 노인들과 한자리에 어울려 있는 꿈	0
자신이 산신령처럼 백발이 되어 호탕하게 웃으며 이야기하는 꿈	1
검은 머리인데도 빗으로 빗으면 흰 머리카락이 빠지는 꿈	0
자기 머리가 대머리가 되어 있어서 놀라는 꿈	0
머리카락이 빠져서 대머리가 될까 걱정했던 꿈	0
미용사가 가위로 자기 머리를 짧게 자르는 꿈	0
바람에 머리카락이 심하게 날려 어수선했던 꿈	0
외출하려는데 아무리 손질을 해도 머리가 지저분하게 있어서 속상했던 꿈	0
머리카락을 손으로 쓸어넘기는데 철사처럼 뻣뻣해서 잘 넘어가지 않는 꿈	0
자기 머리카락이 흑단처럼 새카맣고 검고 윤기가 흐르는 꿈	1
괴상한 머리모양을 하고 아무렇지 않게 거리를 돌아 다니는 꿈	1
자기가 머리에 가발을 쓰고 외출하는 꿈	1
거울을 보니 자기 얼굴에 길고 멋진 수염이 나 있어서 흡족했던 꿈	1
어느 누가 자기 수염을 뽑는 꿈	0
면도하는 꿈	0
남성의 가슴에 검은 털이 가득 나 있는 꿈	1
여성의 가슴에 검은 털이 가득 나 있는 꿈	0
온몸에 털이 수북하게 나 있는 꿈	1
상투를 튼 사람과 이야기를 하는 꿈	0
자신의 머리가 하얗게 센 모습을 보는 꿈	0
머리카락이 자라 얼굴을 덮는 꿈	0
뱃속에 이물질이 있는 것 같아 당기니 머리털이 길게 나와 뽑아 버리는 꿈	1
어떤 여자가 머리를 박박 밀어 버리는 꿈	0
원래 흰 머리의 사람이 검은 머리가 되어 있는 것을 보는 꿈	1
가슴이 뻐근하고 아픈 꿈	0
체한 것처럼 배가 아픈 꿈	0
심장이 터질 듯하여 진정시키려고 애쓴 꿈	1
괴물이나 괴한이 자신의 가슴을 찌르고 심장을 꺼내는 꿈	0
사람의 심장으로 만든 요리를 맛있게 먹고 있는 꿈	1
어떤 사람의 심장을 칼로 찌르는 꿈	1
어떤 사람의 배가 불러 보이는 꿈	1
배가 부른 임산부를 보거나 자신의 배가 부른 꿈	1
자기 배가 아파 쩔쩔 매는 꿈	1
자기 가슴에 유방이 여러 개 달려 있는 꿈	1
유방에서 젖이 나와 옷이 젖는 꿈	1
어머니의 젖을 빨아 먹는 꿈	1
어떤 여자가 유방을 내 놓고 있기에 뭔가로 덮어 주거나 감추어 주는 꿈	1
남녀를 막론하고 자신이나 남의 성기를 보는 꿈	0
남성의 경우, 사우나탕에 다른 사람들과 앉아 있는데 자신의 성기가 작아서 애써 가리려고 했던 꿈	0
자기 남편의 성기가 마치 갓난아이 것처럼 작아서 이상하게 생각했던 꿈	0
남성의 경우, 사우나탕에 다른 사람들과 함께 앉아 있는데 자신의 성기가 커서 스스로 자신만만해하거나 다른 사람들이 놀라서 쳐다보는 꿈	1
남성의 경우, 여성의 성기를 보았는데 매우 이상한 모양이었던 꿈	0
이성의 성기를 보는데 욕정이 생기지 않는 꿈	0
어떤 여자가 성기를 드러내 놓은 채 소변보는 것을 바라보는 꿈	0
여성의 경우, 자신의 성기가 어린아이의 것처럼 되어 있는 꿈	0
애를 써도 성기가 발기되지 않아 속상하던 꿈	0
남자가 여성의 성기를 달고 있는 것을 보는 꿈	1
술집 무대에 배우들이 나와서 스트립쇼를 하면서 벗은 엉덩이를 객석으로 향하고 있는 것을 본 꿈	0
사람들이 많이 다니는 길에서 자신이 나체로 엉덩이를 내놓고 있는 꿈	0
자신이 마네킹이 되었는데 사람들이 왕래하면서 옷을 들추어 엉덩이를 보거나 만지는 꿈	0
배우자가 보석을 훔쳐다 항문에 숨기는 꿈	0
대중탕에서 자기 옷이 없어져 알몸으로 집에 돌아가는 꿈	1
나체로 있는데 누가 들어오는 것 같아 당황한 꿈	1
반나체가 되어 옷을 입으려고 조바심치는 꿈	0
나체쇼를 구경하면서 마음이 야릇해지는 꿈	0
손등이 까만 털로 잔득 덮여 있는 꿈	0
자기 손이 어린아이 손처럼 작아 보이는 꿈	0
손마디가 굵고 힘이 센 큰 손을 갖게 된 꿈	1
자기 손이 고운 손이어서 다른 사람들이 감탄하는 꿈	1
불을 쬐고 있는데 갑자기 불꽃이 올라서 손을 덴 꿈	0
손가락을 베거나 부러지는 꿈	0
손가락이 잘리는 꿈	0
항상 끼던 반지인데 끼려고 해도 들어가지 않아서 애를 쓰는 꿈	0
손을 씻어도 안 깨끗해져 계속 씻거나 더러운 채로 있는 꿈	0
자신이 어느 누구에게 손을 흔들고 있는 꿈	1
어느 누가 웃으면서 자기에게 손을 흔드는 꿈	0
손톱을 깎는 꿈	1
손톱이 길어진 꿈	1
손톱이 짧아져 거의 없어진 꿈	0
어느 누가 자기 손톱을 뽑으려고 해서 발버둥을 치는 꿈	0
팔뚝이 까만 털로 뒤덮여 있는 꿈	1
자기 팔이 굵고 근육이 드러나 튼튼해 보인 꿈	1
괴한이 칼로 자신의 팔을 찌르거나 칼싸움을 하다가 팔이 베인 꿈	0
팔을 삐거나 팔이 부러지는 꿈	0
손가락 두 개가 잘리는 꿈	0
팔을 다쳐 붕대를 감은 꿈	0
어느 누가 자기의 물건을 훔치려고 하여 상대의 팔과 손목을 자르는 꿈	1
높은 곳에서 떨어져서 다리가 부러지는 꿈	0
다리를 삐거나 통퉁 부은 꿈	0
무릎에 멍이 들거나 부어오른 꿈	0
괴한의 칼에 허벅지를 찔려 피를 흘리는 꿈	1
다리에 쥐가 나서 손으로 주무르는 꿈	0
신발을 신지 않고 발에 흰 붕대를 감고 나서는 꿈	1
모래나 진흙에 발이 빠져 걷기가 힘들었던 꿈	0
미니스커트를 입고 지나가는 아가씨의 다리를 보는 꿈	1
자기 다리가 가늘어진 꿈	0
건강미 넘치는 튼튼한 다리에 부츠를 신고 있는 꿈	1
자기 다리에 핏줄이 불거져 있어 흉칙하게 보이는 꿈	0
외출하는데 발이 커져 있어서 할 수 없이 큰 신발을 신고 나간 꿈	1
공을 차는 순간 자기 발이 엄청나게 컸던 꿈	1
원래 안짱다리가 아닌 사람이 꿈에서는 심한 안짱다리가 되어 있는 꿈	0
다리가 아파서 잘 걷지 못하는 꿈	0
다리가 아파 병원에서 진찰을 받는 꿈	1
발바닥에서 피가 흐르는 꿈	0
어떤 사람이 자신의 발을 치료한다고 송곳으로 뚫었는데 피가 나지 않는 꿈	0
자신의 몸집이 불어나 거인이 되는 꿈	1
아는 사람이 거인으로 변하는 꿈	0
어깨가 튼튼하고 단단한 몸집을 갖게 되는 꿈	1
심하게 살이 찌서 사람들이 볼까 숨어 있는 꿈	0
자신이 키작은 뚱보가 되어 길거리에서 놀림감이 되어 있는 꿈	0
배가 불러져 있는 꿈	1
자기 몸이 앙상하게 뼈만 남은 꿈	0
대변을 밟거나 손에 묻은 꿈	1
똥통이나 대변을 집으로 가지고 들어오는 꿈	1
창녀가 자기 집으로 들어와서 마당에 대소변을 쏟아 놓은 꿈	1
대소변을 가져다가 전답에 뿌리는 꿈	1
어느 누가 자기 집 변소에서 대소변을 퍼내간 꿈	0
대변을 먹는 꿈	1
자기 집 밭이나 화단에 대변을 퍼다 묻는 꿈	1
대변이나 오줌벼락을 맞는 꿈	1
물이나 음료수인 줄 알고 마셨는데 알고 보니 소변이었던 꿈	1
대변을 몸이나 옷에 바르거나 문지르는 꿈	1
갑자기 대변이나 소변이 튀어 자기 옷에 묻는 꿈	1
화장실에서 일을 보다가 잘못해서 변이 몸에 묻었던 꿈	1
옷이나 몸에 묻은 대소변을 씻어 내는 꿈	0
발을 잘못 디뎌 대변속에 빠졌는데 바지에 대변은 묻지 않고 얼굴에만 묻어 있었던 꿈	0
화장실에 넘어져 대소변이 묻는 꿈	0
대소변이 파도치듯 와서 자기를 덮치는 꿈	1
그릇에다 오줌을 누는 꿈	1
솥이나 냄비 뚜껑을 열어 보니 대소변이 있어서 놀라는 꿈	0
대변이나 소변을 보려고 급하게 화장실이나 적당한 장소를 찾아다니는 꿈	0
아무리 애를 써도 대변이 나오지 않아 고생했던 꿈	0
공중화장실에서 대변을 보고 있는데 밖에 많은 사람들이 서서 있어서 편하게 볼일을 보지 못하고 불안해했던 꿈	1
배우자가 대변을 보는 것을 지켜 보는 꿈	1
다른 사람이 대변을 본 뒤 자신이 엉덩이를 닦아 주는 꿈	1
변기에 대변이나 소변이 가득 차서 넘치는 꿈	1
화장실 바닥이 대소변으로 덮여 있어서 더러웠던 꿈	1
병원에 가서 소변검사를 받는 꿈	0
화장실에서 대변을 보는데, 그 양이 화장실을 넘어 쌓아 올라간 꿈	1
소변을 보는데 오줌줄기가 세차서 소리가 나는 꿈	1
소변을 보는데 소변 줄기가 모여 큰 내를 이루는 꿈	1
자기가 어느 누구를 칼로 찔러서 피가 튀는 꿈	1
자신이 칼에 찔려 피를 흘리는 꿈	1
자신이 사고를 당해 피투성이가 되어 쓰러져 있는 꿈	1
자신이 피를 너무 많이 흘려 위험했던 꿈	0
생리혈이 옷에 비칠까 봐 당황했던 꿈	1
피를 마시고 있는 꿈	1
어느 누구를 칼로 찌른 후 거기서 나오는 피를 보고 만족을 느끼는 꿈	1
어떤 여자가 쫓아와서 밀쳐 버렸는데 넘어지면서 피가나는 꿈	1
가래를 뱉었는데 피가 섞여 나오는 꿈	1
기침을 하는데 피를 토하는 꿈	1
머리를 빗는데 머리에서 비듬이 떨어지는 꿈	1
온 몸에 고름이 흘러 사람 앞에 나설 수 없었던 꿈	1
온 몸에 피딱지나 긁어서 생긴 부스럼딱지로 가득 덮여 있는 꿈	1
온 몸에 땀이 흘려 흥건히 젖었던 꿈	0
모르는 사람이 뱉은 침이 자기에게 묻은 꿈	1
입 안이 건조하고 침이 말라 버린 꿈	0
입 안에 이물질이 들어간 것 같아 침을 자꾸 뱉어 내는 꿈	0
타인의 얼굴에 침을 뱉는 꿈	0
눈물이 흘러서 옷깃을 적시는 꿈	1
이마에 땀방울이 솟아 있거나 얼굴로 흐르는 꿈	0
자신이 성병에 걸리는 꿈	0
전염병에 걸리거나 전염병에 걸릴까 봐 두려워했던 꿈	1
몸에 꽉 끼는 옷을 입고 있었던 꿈	0
자기 몸보다 큰 헐렁한 외투를 걸치고 있는 꿈	0
남자의 경우, 여자 옷을 입고 여자처럼 화장을 한 꿈	0
여자의 경우, 자신이 남자 양복을 입고 남장을 한 꿈	1
떨어진 누더기 옷을 입고 있는 꿈	1
비싼 모피를 몸에 걸치고 있는 꿈	0
다림질이 잘된 흰 와이셔츠를 입는 꿈	1
촌스럽고 유치한 옷을 입고 우스운 모습이 되어 있는 꿈	0
진한 빨간색 옷을 입고 집에 들어간 꿈	0
하얀 원피스를 입고 출근하는 꿈	1
미니 스커트를 입고 외출하는 꿈	0
치맛자락을 펄럭이며 걷는 꿈	0
옷의 앞자락이 벌어지는데 도저히 여며지지 않는 꿈	0
바지 지퍼가 고장나서 고생한 꿈	0
옷의 지퍼를 부드럽게 닫고 있는 꿈	1
바지가 흘러내려 신경이 계속 쓰이는 꿈	1
입고 있는 바지가 찢어져 있는 꿈	0
찢어진 옷을 꿰매는 꿈	1
헌 옷을 꺼내 놓고 고쳐서 입으려는 궁리를 하는 꿈	1
찢어진 옷을 내다 버리거나 헌옷 모으는 곳에 갖다 주는 꿈	1
물벼락을 맞았는데 옷이 조금도 젖지 않아 이상하게 생각하는 꿈	0
빨랫줄에서 빨래가 나부끼고 있는 꿈	0
바람에 옷자락이 펄럭였던 꿈	0
비가 쏟아지는 거리를 비옷을 입고 걷고 있는 꿈	0
비옷을 사거나 잃어 버리는 꿈	1
사람들이 모여 있는 곳에 들어가서 비옷을 벗는 꿈	0
아직 미혼인 여성이 웨딩드레스를 입고 즐거워한 꿈	1
자신이 제복이나 유니폼을 입고 있는데 어색하고 불편한 꿈	0
자신이 상복을 입고 있는 꿈	1
흰 옷을 입은 사람이 줄줄이 서 있는 꿈	0
아름다운 한복을 입은 여자들이 여러 명 모여 즐겁게 얘기하는 꿈	0
잠옷을 입고 있거나 잠옷을 본 꿈	0
옷장에서 자기 옷을 꺼내 다른 사람들에게 나누어 주는 꿈	0
어느 누구한테 옷을 선물 받는 꿈	1
어느 누가 자신에게 옷을 선물했는데 아주 싸구려의 유치한 옷이었던 꿈	0
어느 누구에게 비싼 모피코트를 선물하는 꿈	0
어느 누구에게 코트를 입혀 주는 꿈	1
어느 누구에게 자기가 입고 있던 옷을 벗어 주는 꿈	0
어느 누가 입었던 옷을 자신에게 벗어 주는 꿈	1
사람은 보이지 않고 벗어 놓은 옷만 있는 꿈	0
양복 상의를 입거나 벗는 꿈	0
모르는 남자가 자기 옷을 벗기는 꿈	0
옷이 저절로 벗겨져 바닥에 떨어지는 꿈	0
옷을 벗으면서 누가 훔쳐볼까 봐 불안했던 꿈	0
음식점에 갔을 때 종업원이 와서 옷시중을 들어 주는 꿈	1
길을 가는데 괴한이 나타나 자기 옷을 빼앗아 가는 꿈	0
자기 옷을 친구나 동생이 빼앗아 가는 꿈	0
새옷을 입는 꿈	1
다른 사람이 입던 옷을 얻어 입는 꿈	1
옷을 잃어 버리고 당황하는 꿈	0
자기의 옷을 찢어버리거나 타인이 찢어서 옷소매가 떨어져 나가는 꿈	0
많은 사람들이 흰옷을 입고 웅성대는 것을 보는 꿈	0
검은 옷으로 갈아입는 꿈	1
어떤 사람이 회색옷을 입고 있는 것을 보는 꿈	0
붉은 관복을 입는 꿈	1
분홍색 옷을 입는 꿈	1
활옷이나 관복을 입는 꿈	1
웨딩드레스를 입는 꿈	1
색동옷을 입는 꿈	1
자기 자식에게 대통령이 색동옷 한 벌을 가져다 입히는 꿈	1
입던 옷의 소매가 떨어져 나가는 꿈	0
흰 저고리의 동정에 까만 색을 칠한 꿈	0
하의를 새로 사 입는 꿈	1
와이셔츠를 새로 갈아입는 꿈	1
결혼식에 상복입은 사람을 보는 꿈	0
자기가 입고 있는 옷이 희게 바랜 꿈	0
귀한 손님이 집에 왔는데 자신이 속옷바람이어서 당황한 꿈	0
속옷바람으로 집 밖을 돌아다니는 꿈	0
속옷바람으로 눈이 오는 거리를 다니는 꿈	0
팬티를 사는 꿈	1
브래지어를 사는 꿈	1
코르셋을 입거나 벗는 꿈	1
브래지어가 너무 헐렁하게 느껴져서 불안했던 꿈	0
